x,y,z
268.5083,22.9674,-82.7
268.525,22.9674,-84.0
268.5417,22.9674,-84.8
268.5583,22.9674,-85.2
268.575,22.9674,-85.9
268.5916,22.9674,-87.0
268.6083,22.9674,-88.4
268.625,22.9674,-89.3
268.6417,22.9674,-89.6
268.6583,22.9674,-89.4
268.675,22.9674,-88.9
268.6917,22.9674,-88.2
268.7083,22.9674,-87.5
268.725,22.9674,-86.6
268.7416,22.9674,-85.4
268.7583,22.9674,-83.8
268.775,22.9674,-81.9
268.7917,22.9674,-80.2
268.8083,22.9674,-79.5
268.825,22.9674,-80.0
268.8416,22.9674,-81.2
268.8583,22.9674,-82.3
268.875,22.9674,-83.2
268.8917,22.9674,-84.0
268.9083,22.9674,-84.7
268.925,22.9674,-85.3
268.9417,22.9674,-85.8
268.9583,22.9674,-86.2
268.975,22.9674,-86.1
268.9916,22.9674,-85.2
269.0083,22.9674,-83.7
269.025,22.9674,-81.7
269.0417,22.9674,-79.1
269.0583,22.9674,-75.6
269.075,22.9674,-71.2
269.0916,22.9674,-65.8
269.1083,22.9674,-59.8
269.125,22.9674,-53.8
269.1417,22.9674,-47.6
269.1583,22.9674,-41.5
269.175,22.9674,-35.9
269.1917,22.9674,-31.2
269.2083,22.9674,-26.7
269.225,22.9674,-22.0
269.2416,22.9674,-17.2
269.2583,22.9674,-12.7
269.275,22.9674,-8.4
269.2917,22.9674,-4.0
269.3083,22.9674,0.0
269.325,22.9674,3.3
269.3416,22.9674,5.9
269.3583,22.9674,8.2
269.375,22.9674,10.5
269.3917,22.9674,12.4
269.4083,22.9674,13.4
269.425,22.9674,13.0
269.4417,22.9674,12.1
269.4583,22.9674,11.5
269.475,22.9674,11.1
269.4916,22.9674,10.2
269.5083,22.9674,8.3
269.525,22.9674,5.3
269.5417,22.9674,1.8
269.5583,22.9674,-1.5
269.575,22.9674,-4.7
269.5916,22.9674,-7.9
269.6083,22.9674,-11.0
269.625,22.9674,-13.9
269.6417,22.9674,-16.8
269.6583,22.9674,-19.8
269.675,22.9674,-22.8
269.6917,22.9674,-25.1
269.7083,22.9674,-26.9
269.725,22.9674,-28.3
269.7416,22.9674,-29.1
269.7583,22.9674,-28.7
269.775,22.9674,-26.7
269.7917,22.9674,-22.9
269.8083,22.9674,-17.3
269.825,22.9674,-10.0
269.8416,22.9674,-1.1
269.8583,22.9674,8.6
269.875,22.9674,17.9
269.8917,22.9674,25.3
269.9083,22.9674,31.0
269.925,22.9674,35.0
269.9417,22.9674,37.6
269.9583,22.9674,38.9
269.975,22.9674,39.6
269.9916,22.9674,40.4
270.0083,22.9674,41.0
270.025,22.9674,41.3
270.0417,22.9674,41.3
270.0583,22.9674,41.4
270.075,22.9674,41.4
270.0916,22.9674,41.4
270.1083,22.9674,41.3
270.125,22.9674,41.4
270.1417,22.9674,41.7
270.1583,22.9674,42.1
270.175,22.9674,42.4
270.1917,22.9674,42.3
270.2083,22.9674,42.1
270.225,22.9674,41.8
270.2416,22.9674,42.0
270.2583,22.9674,42.7
270.275,22.9674,43.4
270.2917,22.9674,43.5
270.3083,22.9674,43.3
270.325,22.9674,43.1
270.3416,22.9674,43.1
270.3583,22.9674,43.1
270.375,22.9674,43.2
270.3917,22.9674,43.5
270.4083,22.9674,43.9
270.425,22.9674,44.5
270.4417,22.9674,45.2
270.4583,22.9674,46.0
270.475,22.9674,47.3
270.4916,22.9674,49.0
270.5083,22.9674,50.8
270.525,22.9674,52.3
270.5417,22.9674,53.8
270.5583,22.9674,55.2
270.575,22.9674,56.1
270.5916,22.9674,56.2
270.6083,22.9674,56.4
270.625,22.9674,57.4
270.6417,22.9674,59.3
270.6583,22.9674,61.7
270.675,22.9674,64.4
270.6917,22.9674,67.2
270.7083,22.9674,69.6
270.725,22.9674,71.1
270.7416,22.9674,72.4
270.7583,22.9674,73.8
270.775,22.9674,75.6
270.7917,22.9674,77.6
270.8083,22.9674,79.6
270.825,22.9674,81.3
270.8416,22.9674,82.2
270.8583,22.9674,82.6
270.875,22.9674,82.6
270.8917,22.9674,82.4
270.9083,22.9674,81.6
270.925,22.9674,80.0
270.9417,22.9674,77.9
270.9583,22.9674,75.8
270.975,22.9674,73.6
270.9916,22.9674,71.3
271.0083,22.9674,69.0
271.025,22.9674,66.9
271.0417,22.9674,65.1
271.0583,22.9674,63.6
271.075,22.9674,62.5
271.0916,22.9674,61.8
271.1083,22.9674,61.4
271.125,22.9674,60.8
271.1417,22.9674,60.2
271.1583,22.9674,59.5
271.175,22.9674,59.1
271.1917,22.9674,59.0
271.2083,22.9674,59.3
271.225,22.9674,59.6
271.2416,22.9674,59.4
271.2583,22.9674,58.3
271.275,22.9674,57.0
271.2917,22.9674,56.1
271.3083,22.9674,55.9
271.325,22.9674,56.0
271.3416,22.9674,55.5
271.3583,22.9674,54.2
271.375,22.9674,52.6
271.3917,22.9674,51.4
271.4083,22.9674,51.1
271.425,22.9674,51.2
271.4417,22.9674,51.1
271.4583,22.9674,50.2
271.475,22.9674,49.1
271.4916,22.9674,48.5
271.5083,22.9674,48.4
271.525,22.9674,48.3
271.5417,22.9674,47.8
271.5583,22.9674,47.0
271.575,22.9674,45.7
271.5916,22.9674,44.3
271.6083,22.9674,43.1
271.625,22.9674,42.3
271.6417,22.9674,41.3
271.6583,22.9674,40.1
271.675,22.9674,38.9
271.6917,22.9674,38.3
271.7083,22.9674,37.8
271.725,22.9674,36.9
271.7416,22.9674,36.0
271.7583,22.9674,35.2
271.775,22.9674,34.4
271.7917,22.9674,33.3
271.8083,22.9674,32.4
271.825,22.9674,32.0
271.8416,22.9674,32.0
271.8583,22.9674,32.1
271.875,22.9674,32.0
271.8917,22.9674,31.9
271.9083,22.9674,32.0
271.925,22.9674,32.6
271.9417,22.9674,33.3
271.9583,22.9674,33.8
271.975,22.9674,34.1
271.9916,22.9674,34.1
272.0083,22.9674,33.5
272.025,22.9674,32.4
272.0417,22.9674,30.7
272.0583,22.9674,28.8
272.075,22.9674,26.7
272.0916,22.9674,24.4
272.1083,22.9674,21.9
272.125,22.9674,19.4
272.1417,22.9674,17.3
272.1583,22.9674,15.9
272.175,22.9674,15.1
272.1917,22.9674,14.7
272.2083,22.9674,14.9
272.225,22.9674,15.7
272.2416,22.9674,17.1
272.2583,22.9674,18.5
272.275,22.9674,20.0
272.2917,22.9674,21.5
272.3083,22.9674,23.1
272.325,22.9674,24.7
272.3416,22.9674,25.9
272.3583,22.9674,26.5
272.375,22.9674,26.5
272.3917,22.9674,26.4
272.4083,22.9674,26.2
272.425,22.9674,26.2
272.4417,22.9674,26.2
272.4583,22.9674,26.1
272.475,22.9674,25.8
272.4916,22.9674,25.0
272.5083,22.9674,23.7
272.525,22.9674,22.2
272.5417,22.9674,20.8
272.5583,22.9674,20.1
272.575,22.9674,20.1
272.5916,22.9674,20.7
272.6083,22.9674,21.9
272.625,22.9674,23.3
272.6417,22.9674,24.3
272.6583,22.9674,24.1
272.675,22.9674,23.2
272.6917,22.9674,22.4
272.7083,22.9674,22.4
272.725,22.9674,23.5
272.7416,22.9674,25.0
272.7583,22.9674,26.0
272.775,22.9674,26.2
272.7917,22.9674,25.7
272.8083,22.9674,25.1
272.825,22.9674,24.5
272.8416,22.9674,23.2
272.8583,22.9674,20.9
272.875,22.9674,18.1
272.8917,22.9674,15.6
272.9083,22.9674,13.5
272.925,22.9674,11.3
272.9417,22.9674,9.0
272.9583,22.9674,6.6
272.975,22.9674,4.1
272.9916,22.9674,1.7
273.0083,22.9674,0.4
273.025,22.9674,0.4
273.0417,22.9674,0.9
273.0583,22.9674,1.0
273.075,22.9674,1.1
273.0916,22.9674,1.9
273.1083,22.9674,3.4
273.125,22.9674,5.3
273.1417,22.9674,7.6
273.1583,22.9674,10.4
273.175,22.9674,13.4
273.1917,22.9674,16.2
273.2083,22.9674,18.3
273.225,22.9674,19.4
273.2416,22.9674,19.9
273.2583,22.9674,20.2
273.275,22.9674,21.2
273.2917,22.9674,22.9
273.3083,22.9674,24.5
273.325,22.9674,24.8
273.3416,22.9674,24.4
273.3583,22.9674,23.9
273.375,22.9674,23.2
273.3917,22.9674,22.4
273.4083,22.9674,21.8
273.425,22.9674,21.6
273.4417,22.9674,20.9
273.4583,22.9674,19.8
273.475,22.9674,19.4
273.4916,22.9674,20.8
273.5083,22.9674,23.1
273.525,22.9674,24.8
273.5417,22.9674,26.0
273.5583,22.9674,27.5
273.575,22.9674,29.4
273.5916,22.9674,31.4
273.6083,22.9674,33.5
273.625,22.9674,35.7
273.6417,22.9674,36.9
273.6583,22.9674,36.5
273.675,22.9674,35.1
273.6917,22.9674,34.0
273.7083,22.9674,33.9
273.725,22.9674,34.3
273.7416,22.9674,34.0
273.7583,22.9674,32.4
273.775,22.9674,30.4
273.7917,22.9674,29.2
273.8083,22.9674,28.3
273.825,22.9674,27.3
273.8416,22.9674,26.8
273.8583,22.9674,27.4
273.875,22.9674,28.5
273.8917,22.9674,29.1
273.9083,22.9674,29.4
273.925,22.9674,30.2
273.9417,22.9674,31.3
273.9583,22.9674,32.2
273.975,22.9674,32.4
273.9916,22.9674,32.2
274.0083,22.9674,32.4
274.025,22.9674,34.0
274.0417,22.9674,36.8
274.0583,22.9674,39.9
274.075,22.9674,42.7
274.0916,22.9674,44.5
274.1083,22.9674,45.6
274.125,22.9674,46.0
274.1417,22.9674,45.8
274.1583,22.9674,45.0
274.175,22.9674,44.2
274.1917,22.9674,43.6
274.2083,22.9674,43.6
274.225,22.9674,44.1
274.2416,22.9674,44.6
274.2583,22.9674,44.7
274.275,22.9674,44.2
274.2917,22.9674,43.3
274.3083,22.9674,42.9
274.325,22.9674,43.8
274.3416,22.9674,45.3
274.3583,22.9674,46.6
274.375,22.9674,46.9
274.3917,22.9674,46.0
274.4083,22.9674,44.0
274.425,22.9674,41.1
274.4417,22.9674,37.5
274.4583,22.9674,33.2
274.475,22.9674,27.8
274.4916,22.9674,21.3
274.5083,22.9674,14.1
274.525,22.9674,7.3
274.5417,22.9674,1.4
274.5583,22.9674,-3.3
274.575,22.9674,-6.9
274.5916,22.9674,-9.6
274.6083,22.9674,-11.5
274.625,22.9674,-12.8
274.6417,22.9674,-13.7
274.6583,22.9674,-14.3
274.675,22.9674,-15.1
274.6917,22.9674,-16.2
274.7083,22.9674,-17.4
274.725,22.9674,-18.1
274.7416,22.9674,-18.3
274.7583,22.9674,-17.8
274.775,22.9674,-17.0
274.7917,22.9674,-16.4
274.8083,22.9674,-16.4
274.825,22.9674,-16.8
274.8416,22.9674,-16.9
274.8583,22.9674,-16.3
274.875,22.9674,-15.6
274.8917,22.9674,-15.6
274.9083,22.9674,-15.6
274.925,22.9674,-14.7
274.9417,22.9674,-13.7
274.9583,22.9674,-13.7
274.975,22.9674,-14.4
274.9916,22.9674,-14.6
275.0083,22.9674,-14.0
275.025,22.9674,-12.8
275.0417,22.9674,-12.4
275.0583,22.9674,-13.3
275.075,22.9674,-14.5
275.0916,22.9674,-14.9
275.1083,22.9674,-14.8
275.125,22.9674,-14.9
275.1417,22.9674,-15.3
275.1583,22.9674,-16.0
275.175,22.9674,-17.5
275.1917,22.9674,-19.7
275.2083,22.9674,-21.9
275.225,22.9674,-23.7
275.2416,22.9674,-25.5
275.2583,22.9674,-28.1
275.275,22.9674,-31.0
275.2917,22.9674,-33.3
275.3083,22.9674,-34.5
275.325,22.9674,-34.9
275.3416,22.9674,-35.5
275.3583,22.9674,-36.3
275.375,22.9674,-37.4
275.3917,22.9674,-38.4
275.4083,22.9674,-39.8
275.425,22.9674,-42.3
275.4417,22.9674,-45.5
275.4583,22.9674,-48.2
275.475,22.9674,-49.6
275.4916,22.9674,-49.6
275.5083,22.9674,-49.4
275.525,22.9674,-50.0
275.5417,22.9674,-51.6
275.5583,22.9674,-53.5
275.575,22.9674,-55.6
275.5916,22.9674,-57.8
275.6083,22.9674,-59.9
275.625,22.9674,-61.5
275.6417,22.9674,-62.0
275.6583,22.9674,-61.6
275.675,22.9674,-60.6
275.6917,22.9674,-59.8
275.7083,22.9674,-59.3
275.725,22.9674,-59.1
275.7416,22.9674,-59.3
275.7583,22.9674,-59.6
275.775,22.9674,-59.8
275.7917,22.9674,-59.7
275.8083,22.9674,-59.5
275.825,22.9674,-59.5
275.8416,22.9674,-59.7
275.8583,22.9674,-59.5
275.875,22.9674,-58.4
275.8917,22.9674,-56.4
275.9083,22.9674,-54.0
275.925,22.9674,-52.0
275.9417,22.9674,-50.5
275.9583,22.9674,-49.1
275.975,22.9674,-47.5
275.9916,22.9674,-45.6
276.0083,22.9674,-43.8
268.0083,22.9521,-56.7
268.025,22.9521,-57.8
268.0417,22.9521,-58.6
268.0583,22.9521,-59.6
268.075,22.9521,-60.6
268.0916,22.9521,-61.3
268.1083,22.9521,-61.9
268.125,22.9521,-62.7
268.1417,22.9521,-63.6
268.1583,22.9521,-64.1
268.175,22.9521,-64.5
268.1917,22.9521,-65.2
268.2083,22.9521,-66.0
268.225,22.9521,-66.9
268.2416,22.9521,-67.7
268.2583,22.9521,-68.6
268.275,22.9521,-69.6
268.2917,22.9521,-70.5
268.3083,22.9521,-71.5
268.325,22.9521,-72.5
268.3416,22.9521,-73.5
268.3583,22.9521,-74.4
268.375,22.9521,-75.1
268.3917,22.9521,-75.9
268.4083,22.9521,-76.8
268.425,22.9521,-77.9
268.4417,22.9521,-79.0
268.4583,22.9521,-79.9
268.475,22.9521,-80.9
268.4916,22.9521,-82.0
268.5083,22.9521,-83.3
268.525,22.9521,-84.6
268.5417,22.9521,-85.7
268.5583,22.9521,-86.2
268.575,22.9521,-86.7
268.5916,22.9521,-87.7
268.6083,22.9521,-89.1
268.625,22.9521,-90.3
268.6417,22.9521,-90.7
268.6583,22.9521,-90.4
268.675,22.9521,-89.7
268.6917,22.9521,-88.9
268.7083,22.9521,-88.2
268.725,22.9521,-87.4
268.7416,22.9521,-86.2
268.7583,22.9521,-84.3
268.775,22.9521,-82.2
268.7917,22.9521,-80.4
268.8083,22.9521,-79.5
268.825,22.9521,-79.9
268.8416,22.9521,-80.8
268.8583,22.9521,-81.5
268.875,22.9521,-82.1
268.8917,22.9521,-82.5
268.9083,22.9521,-82.9
268.925,22.9521,-83.0
268.9417,22.9521,-83.0
268.9583,22.9521,-82.6
268.975,22.9521,-81.7
268.9916,22.9521,-80.1
269.0083,22.9521,-77.7
269.025,22.9521,-74.6
269.0417,22.9521,-70.9
269.0583,22.9521,-66.4
269.075,22.9521,-61.1
269.0916,22.9521,-54.9
269.1083,22.9521,-48.5
269.125,22.9521,-42.2
269.1417,22.9521,-35.8
269.1583,22.9521,-29.6
269.175,22.9521,-23.9
269.1917,22.9521,-19.2
269.2083,22.9521,-15.0
269.225,22.9521,-11.1
269.2416,22.9521,-7.1
269.2583,22.9521,-3.1
269.275,22.9521,0.5
269.2917,22.9521,3.7
269.3083,22.9521,6.2
269.325,22.9521,8.1
269.3416,22.9521,9.5
269.3583,22.9521,10.9
269.375,22.9521,12.3
269.3917,22.9521,13.5
269.4083,22.9521,13.8
269.425,22.9521,13.1
269.4417,22.9521,12.3
269.4583,22.9521,12.1
269.475,22.9521,11.9
269.4916,22.9521,10.7
269.5083,22.9521,8.2
269.525,22.9521,4.9
269.5417,22.9521,1.2
269.5583,22.9521,-2.5
269.575,22.9521,-6.1
269.5916,22.9521,-9.6
269.6083,22.9521,-12.6
269.625,22.9521,-15.3
269.6417,22.9521,-17.9
269.6583,22.9521,-20.8
269.675,22.9521,-23.5
269.6917,22.9521,-25.5
269.7083,22.9521,-26.7
269.725,22.9521,-27.3
269.7416,22.9521,-27.3
269.7583,22.9521,-26.2
269.775,22.9521,-23.6
269.7917,22.9521,-18.9
269.8083,22.9521,-12.3
269.825,22.9521,-4.1
269.8416,22.9521,5.2
269.8583,22.9521,14.4
269.875,22.9521,22.8
269.8917,22.9521,29.2
269.9083,22.9521,33.9
269.925,22.9521,37.0
269.9417,22.9521,38.9
269.9583,22.9521,40.1
269.975,22.9521,41.0
269.9916,22.9521,41.9
270.0083,22.9521,42.6
270.025,22.9521,42.7
270.0417,22.9521,42.3
270.0583,22.9521,41.9
270.075,22.9521,41.6
270.0916,22.9521,41.5
270.1083,22.9521,41.5
270.125,22.9521,41.8
270.1417,22.9521,42.2
270.1583,22.9521,42.6
270.175,22.9521,42.7
270.1917,22.9521,42.5
270.2083,22.9521,42.1
270.225,22.9521,41.9
270.2416,22.9521,42.1
270.2583,22.9521,42.8
270.275,22.9521,43.4
270.2917,22.9521,43.5
270.3083,22.9521,43.2
270.325,22.9521,42.9
270.3416,22.9521,42.8
270.3583,22.9521,42.9
270.375,22.9521,42.8
270.3917,22.9521,42.8
270.4083,22.9521,42.9
270.425,22.9521,43.4
270.4417,22.9521,44.2
270.4583,22.9521,45.5
270.475,22.9521,47.0
270.4916,22.9521,48.8
270.5083,22.9521,50.5
270.525,22.9521,52.1
270.5417,22.9521,53.7
270.5583,22.9521,55.2
270.575,22.9521,56.1
270.5916,22.9521,56.4
270.6083,22.9521,56.8
270.625,22.9521,58.0
270.6417,22.9521,60.2
270.6583,22.9521,62.8
270.675,22.9521,65.6
270.6917,22.9521,68.3
270.7083,22.9521,70.7
270.725,22.9521,72.6
270.7416,22.9521,74.1
270.7583,22.9521,75.7
270.775,22.9521,77.5
270.7917,22.9521,79.4
270.8083,22.9521,81.2
270.825,22.9521,82.6
270.8416,22.9521,83.3
270.8583,22.9521,83.3
270.875,22.9521,82.9
270.8917,22.9521,82.4
270.9083,22.9521,81.4
270.925,22.9521,79.6
270.9417,22.9521,77.3
270.9583,22.9521,75.1
270.975,22.9521,72.9
270.9916,22.9521,70.5
271.0083,22.9521,68.2
271.025,22.9521,66.2
271.0417,22.9521,64.6
271.0583,22.9521,63.3
271.075,22.9521,62.3
271.0916,22.9521,61.5
271.1083,22.9521,60.9
271.125,22.9521,60.4
271.1417,22.9521,59.8
271.1583,22.9521,58.9
271.175,22.9521,58.3
271.1917,22.9521,58.3
271.2083,22.9521,58.6
271.225,22.9521,58.9
271.2416,22.9521,58.5
271.2583,22.9521,57.3
271.275,22.9521,55.8
271.2917,22.9521,55.0
271.3083,22.9521,54.8
271.325,22.9521,54.8
271.3416,22.9521,54.4
271.3583,22.9521,53.4
271.375,22.9521,52.2
271.3917,22.9521,51.5
271.4083,22.9521,51.4
271.425,22.9521,51.6
271.4417,22.9521,51.5
271.4583,22.9521,50.9
271.475,22.9521,50.1
271.4916,22.9521,49.7
271.5083,22.9521,49.3
271.525,22.9521,48.9
271.5417,22.9521,48.3
271.5583,22.9521,47.6
271.575,22.9521,46.5
271.5916,22.9521,44.9
271.6083,22.9521,43.4
271.625,22.9521,42.4
271.6417,22.9521,41.6
271.6583,22.9521,40.4
271.675,22.9521,39.3
271.6917,22.9521,38.6
271.7083,22.9521,38.0
271.725,22.9521,37.0
271.7416,22.9521,36.0
271.7583,22.9521,35.5
271.775,22.9521,35.0
271.7917,22.9521,33.9
271.8083,22.9521,32.6
271.825,22.9521,32.0
271.8416,22.9521,31.9
271.8583,22.9521,31.9
271.875,22.9521,31.7
271.8917,22.9521,31.5
271.9083,22.9521,31.5
271.925,22.9521,32.0
271.9417,22.9521,32.7
271.9583,22.9521,33.2
271.975,22.9521,33.5
271.9916,22.9521,33.5
272.0083,22.9521,33.0
272.025,22.9521,31.8
272.0417,22.9521,30.0
272.0583,22.9521,28.2
272.075,22.9521,26.3
272.0916,22.9521,24.2
272.1083,22.9521,21.7
272.125,22.9521,18.9
272.1417,22.9521,16.2
272.1583,22.9521,14.2
272.175,22.9521,13.2
272.1917,22.9521,13.3
272.2083,22.9521,14.1
272.225,22.9521,15.3
272.2416,22.9521,16.9
272.2583,22.9521,18.6
272.275,22.9521,20.2
272.2917,22.9521,21.7
272.3083,22.9521,23.3
272.325,22.9521,24.9
272.3416,22.9521,26.2
272.3583,22.9521,26.8
272.375,22.9521,26.9
272.3917,22.9521,26.7
272.4083,22.9521,26.5
272.425,22.9521,26.4
272.4417,22.9521,26.4
272.4583,22.9521,26.6
272.475,22.9521,26.6
272.4916,22.9521,26.2
272.5083,22.9521,25.1
272.525,22.9521,23.6
272.5417,22.9521,22.2
272.5583,22.9521,21.3
272.575,22.9521,21.2
272.5916,22.9521,21.5
272.6083,22.9521,22.4
272.625,22.9521,23.7
272.6417,22.9521,24.5
272.6583,22.9521,24.2
272.675,22.9521,23.2
272.6917,22.9521,22.5
272.7083,22.9521,22.7
272.725,22.9521,23.7
272.7416,22.9521,25.0
272.7583,22.9521,25.7
272.775,22.9521,26.0
272.7917,22.9521,25.9
272.8083,22.9521,25.7
272.825,22.9521,25.0
272.8416,22.9521,23.5
272.8583,22.9521,21.0
272.875,22.9521,18.2
272.8917,22.9521,15.7
272.9083,22.9521,13.5
272.925,22.9521,11.5
272.9417,22.9521,9.2
272.9583,22.9521,6.7
272.975,22.9521,4.0
272.9916,22.9521,1.5
273.0083,22.9521,0.1
273.025,22.9521,0.0
273.0417,22.9521,0.5
273.0583,22.9521,0.6
273.075,22.9521,0.8
273.0916,22.9521,1.8
273.1083,22.9521,3.6
273.125,22.9521,5.7
273.1417,22.9521,8.3
273.1583,22.9521,11.4
273.175,22.9521,14.7
273.1917,22.9521,17.5
273.2083,22.9521,19.5
273.225,22.9521,20.7
273.2416,22.9521,21.1
273.2583,22.9521,21.1
273.275,22.9521,21.9
273.2917,22.9521,23.7
273.3083,22.9521,25.6
273.325,22.9521,26.3
273.3416,22.9521,25.9
273.3583,22.9521,25.2
273.375,22.9521,24.3
273.3917,22.9521,23.3
273.4083,22.9521,22.6
273.425,22.9521,22.3
273.4417,22.9521,21.8
273.4583,22.9521,20.7
273.475,22.9521,20.5
273.4916,22.9521,22.0
273.5083,22.9521,24.3
273.525,22.9521,26.1
273.5417,22.9521,27.4
273.5583,22.9521,28.6
273.575,22.9521,30.0
273.5916,22.9521,31.6
273.6083,22.9521,33.7
273.625,22.9521,36.1
273.6417,22.9521,37.6
273.6583,22.9521,37.0
273.675,22.9521,35.2
273.6917,22.9521,33.7
273.7083,22.9521,33.4
273.725,22.9521,33.8
273.7416,22.9521,33.8
273.7583,22.9521,32.7
273.775,22.9521,31.2
273.7917,22.9521,30.1
273.8083,22.9521,29.1
273.825,22.9521,27.9
273.8416,22.9521,27.4
273.8583,22.9521,28.2
273.875,22.9521,29.3
273.8917,22.9521,30.0
273.9083,22.9521,30.3
273.925,22.9521,30.8
273.9417,22.9521,31.8
273.9583,22.9521,32.7
273.975,22.9521,33.0
273.9916,22.9521,32.6
274.0083,22.9521,32.5
274.025,22.9521,33.5
274.0417,22.9521,36.0
274.0583,22.9521,39.3
274.075,22.9521,42.5
274.0916,22.9521,44.7
274.1083,22.9521,45.6
274.125,22.9521,45.7
274.1417,22.9521,45.2
274.1583,22.9521,44.4
274.175,22.9521,43.3
274.1917,22.9521,42.5
274.2083,22.9521,42.3
274.225,22.9521,42.8
274.2416,22.9521,43.4
274.2583,22.9521,43.2
274.275,22.9521,42.2
274.2917,22.9521,40.9
274.3083,22.9521,40.5
274.325,22.9521,41.2
274.3416,22.9521,42.6
274.3583,22.9521,43.4
274.375,22.9521,43.2
274.3917,22.9521,41.9
274.4083,22.9521,39.3
274.425,22.9521,35.3
274.4417,22.9521,30.7
274.4583,22.9521,25.8
274.475,22.9521,20.2
274.4916,22.9521,13.5
274.5083,22.9521,6.5
274.525,22.9521,0.5
274.5417,22.9521,-4.3
274.5583,22.9521,-7.9
274.575,22.9521,-10.5
274.5916,22.9521,-12.2
274.6083,22.9521,-13.6
274.625,22.9521,-14.8
274.6417,22.9521,-15.8
274.6583,22.9521,-16.7
274.675,22.9521,-17.4
274.6917,22.9521,-18.3
274.7083,22.9521,-19.3
274.725,22.9521,-20.1
274.7416,22.9521,-20.4
274.7583,22.9521,-20.1
274.775,22.9521,-19.3
274.7917,22.9521,-18.4
274.8083,22.9521,-17.9
274.825,22.9521,-17.8
274.8416,22.9521,-17.6
274.8583,22.9521,-17.0
274.875,22.9521,-16.7
274.8917,22.9521,-17.1
274.9083,22.9521,-17.3
274.925,22.9521,-16.5
274.9417,22.9521,-15.3
274.9583,22.9521,-14.9
274.975,22.9521,-15.2
274.9916,22.9521,-15.7
275.0083,22.9521,-15.5
275.025,22.9521,-14.8
275.0417,22.9521,-14.4
275.0583,22.9521,-15.1
275.075,22.9521,-16.2
275.0916,22.9521,-16.8
275.1083,22.9521,-17.1
275.125,22.9521,-17.3
275.1417,22.9521,-17.9
275.1583,22.9521,-18.8
275.175,22.9521,-20.4
275.1917,22.9521,-22.7
275.2083,22.9521,-24.6
275.225,22.9521,-26.0
275.2416,22.9521,-27.6
275.2583,22.9521,-30.5
275.275,22.9521,-33.9
275.2917,22.9521,-36.5
275.3083,22.9521,-37.9
275.325,22.9521,-38.4
275.3416,22.9521,-38.8
275.3583,22.9521,-39.4
275.375,22.9521,-40.1
275.3917,22.9521,-40.8
275.4083,22.9521,-42.2
275.425,22.9521,-44.9
275.4417,22.9521,-48.4
275.4583,22.9521,-51.4
275.475,22.9521,-53.0
275.4916,22.9521,-53.0
275.5083,22.9521,-52.3
275.525,22.9521,-52.2
275.5417,22.9521,-53.1
275.5583,22.9521,-54.7
275.575,22.9521,-56.6
275.5916,22.9521,-58.5
275.6083,22.9521,-60.1
275.625,22.9521,-61.0
275.6417,22.9521,-61.1
275.6583,22.9521,-60.6
275.675,22.9521,-59.7
275.6917,22.9521,-58.8
275.7083,22.9521,-57.9
275.725,22.9521,-57.1
275.7416,22.9521,-56.7
275.7583,22.9521,-56.7
275.775,22.9521,-57.1
275.7917,22.9521,-57.4
275.8083,22.9521,-57.7
275.825,22.9521,-58.1
275.8416,22.9521,-58.5
275.8583,22.9521,-58.6
275.875,22.9521,-57.8
275.8917,22.9521,-55.9
275.9083,22.9521,-53.4
275.925,22.9521,-51.2
275.9417,22.9521,-49.2
275.9583,22.9521,-47.3
275.975,22.9521,-45.1
275.9916,22.9521,-42.8
276.0083,22.9521,-40.7
268.0083,22.9367,-58.4
268.025,22.9367,-59.5
268.0417,22.9367,-60.5
268.0583,22.9367,-61.4
268.075,22.9367,-62.1
268.0916,22.9367,-62.5
268.1083,22.9367,-62.9
268.125,22.9367,-63.8
268.1417,22.9367,-64.7
268.1583,22.9367,-65.3
268.175,22.9367,-65.8
268.1917,22.9367,-66.6
268.2083,22.9367,-67.5
268.225,22.9367,-68.3
268.2416,22.9367,-69.0
268.2583,22.9367,-69.8
268.275,22.9367,-70.7
268.2917,22.9367,-71.6
268.3083,22.9367,-72.5
268.325,22.9367,-73.5
268.3416,22.9367,-74.4
268.3583,22.9367,-75.1
268.375,22.9367,-75.7
268.3917,22.9367,-76.5
268.4083,22.9367,-77.4
268.425,22.9367,-78.5
268.4417,22.9367,-79.6
268.4583,22.9367,-80.7
268.475,22.9367,-81.6
268.4916,22.9367,-82.4
268.5083,22.9367,-83.5
268.525,22.9367,-84.9
268.5417,22.9367,-86.1
268.5583,22.9367,-86.9
